U77431: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U86856: N20387, N19019, N7245, N778, N43397, N58345, N38390, N13056, N35405, N50670, N47216, N11511, N35393, N30466, N4936, N19536, N16804, N51793, N53168, N35045
U83516: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U17094: N19117, N58527, N50453, N35471, N8353, N55887, N7222, N31395, N39998, N41547, N29511, N37531, N38442, N64543, N3761, N16431, N52520, N2062, N18971, N50757
U81936: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U20393: N37589, N65049, N55036, N29152, N3138, N38442, N47734, N17405, N7466, N62779, N27327, N8657, N27737, N27342, N14478, N59685, N38239, N11675, N12843, N9321
U14594: N37589, N65049, N55036, N29152, N3138, N38442, N47734, N17405, N7466, N62779, N27327, N8657, N27737, N27342, N14478, N59685, N38239, N11675, N12843, N9321
U13163: N19117, N58527, N50453, N35471, N8353, N55887, N7222, N31395, N39998, N41547, N29511, N37531, N38442, N64543, N3761, N16431, N52520, N2062, N18971, N50757
U20340: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U90455: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U50647: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U90639: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U88169: N19117, N58527, N50453, N35471, N8353, N55887, N7222, N31395, N39998, N41547, N29511, N37531, N38442, N64543, N3761, N16431, N52520, N2062, N18971, N50757
U89453: N19117, N58527, N50453, N35471, N8353, N55887, N7222, N31395, N39998, N41547, N29511, N37531, N38442, N64543, N3761, N16431, N52520, N2062, N18971, N50757
U46355: N37589, N65049, N55036, N29152, N3138, N38442, N47734, N17405, N7466, N62779, N27327, N8657, N27737, N27342, N14478, N59685, N38239, N11675, N12843, N9321
U3440: N37589, N65049, N55036, N29152, N3138, N38442, N47734, N17405, N7466, N62779, N27327, N8657, N27737, N27342, N14478, N59685, N38239, N11675, N12843, N9321
U67675: N19117, N58527, N50453, N35471, N8353, N55887, N7222, N31395, N39998, N41547, N29511, N37531, N38442, N64543, N3761, N16431, N52520, N2062, N18971, N50757
U67223: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U77389: N19117, N58527, N50453, N35471, N8353, N55887, N7222, N31395, N39998, N41547, N29511, N37531, N38442, N64543, N3761, N16431, N52520, N2062, N18971, N50757
U4694: N49633, N49038, N20386, N15043, N31027, N31053, N39109, N28734, N57764, N3497, N28043, N3234, N26650, N19795, N34090, N56711, N24532, N61162, N19308, N24320
U40993: N49633, N49038, N20386, N15043, N31027, N31053, N39109, N28734, N57764, N3497, N28043, N3234, N26650, N19795, N34090, N56711, N24532, N61162, N19308, N24320
U14043: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U14051: N19117, N58527, N50453, N35471, N8353, N55887, N7222, N31395, N39998, N41547, N29511, N37531, N38442, N64543, N3761, N16431, N52520, N2062, N18971, N50757
U88007: N19117, N58527, N50453, N35471, N8353, N55887, N7222, N31395, N39998, N41547, N29511, N37531, N38442, N64543, N3761, N16431, N52520, N2062, N18971, N50757
U84944: N19117, N58527, N50453, N35471, N8353, N55887, N7222, N31395, N39998, N41547, N29511, N37531, N38442, N64543, N3761, N16431, N52520, N2062, N18971, N50757
U66143: N20387, N19019, N7245, N778, N43397, N58345, N38390, N13056, N35405, N50670, N47216, N11511, N35393, N30466, N4936, N19536, N16804, N51793, N53168, N35045
U20139: N49633, N49038, N20386, N15043, N31027, N31053, N39109, N28734, N57764, N3497, N28043, N3234, N26650, N19795, N34090, N56711, N24532, N61162, N19308, N24320
U34883: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U60651: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U93910: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U33446: N20387, N19019, N7245, N778, N43397, N58345, N38390, N13056, N35405, N50670, N47216, N11511, N35393, N30466, N4936, N19536, N16804, N51793, N53168, N35045
U3347: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U8984: N19117, N58527, N50453, N35471, N8353, N55887, N7222, N31395, N39998, N41547, N29511, N37531, N38442, N64543, N3761, N16431, N52520, N2062, N18971, N50757
U76102: N20387, N19019, N7245, N778, N43397, N58345, N38390, N13056, N35405, N50670, N47216, N11511, N35393, N30466, N4936, N19536, N16804, N51793, N53168, N35045
U50621: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U79169: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U27251: N20387, N19019, N7245, N778, N43397, N58345, N38390, N13056, N35405, N50670, N47216, N11511, N35393, N30466, N4936, N19536, N16804, N51793, N53168, N35045
U75459: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U7381: N37589, N65049, N55036, N29152, N3138, N38442, N47734, N17405, N7466, N62779, N27327, N8657, N27737, N27342, N14478, N59685, N38239, N11675, N12843, N9321
U41272: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U44325: N20387, N19019, N7245, N778, N43397, N58345, N38390, N13056, N35405, N50670, N47216, N11511, N35393, N30466, N4936, N19536, N16804, N51793, N53168, N35045
U56725: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U57117: N37589, N65049, N55036, N29152, N3138, N38442, N47734, N17405, N7466, N62779, N27327, N8657, N27737, N27342, N14478, N59685, N38239, N11675, N12843, N9321
U36944: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U23514: N20387, N19019, N7245, N778, N43397, N58345, N38390, N13056, N35405, N50670, N47216, N11511, N35393, N30466, N4936, N19536, N16804, N51793, N53168, N35045
U86450: N19117, N58527, N50453, N35471, N8353, N55887, N7222, N31395, N39998, N41547, N29511, N37531, N38442, N64543, N3761, N16431, N52520, N2062, N18971, N50757
U11410: N49633, N49038, N20386, N15043, N31027, N31053, N39109, N28734, N57764, N3497, N28043, N3234, N26650, N19795, N34090, N56711, N24532, N61162, N19308, N24320
U854: N20387, N19019, N7245, N778, N43397, N58345, N38390, N13056, N35405, N50670, N47216, N11511, N35393, N30466, N4936, N19536, N16804, N51793, N53168, N35045
U55786: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U66884: N19117, N58527, N50453, N35471, N8353, N55887, N7222, N31395, N39998, N41547, N29511, N37531, N38442, N64543, N3761, N16431, N52520, N2062, N18971, N50757
U24936: N19117, N58527, N50453, N35471, N8353, N55887, N7222, N31395, N39998, N41547, N29511, N37531, N38442, N64543, N3761, N16431, N52520, N2062, N18971, N50757
U17878: N37589, N65049, N55036, N29152, N3138, N38442, N47734, N17405, N7466, N62779, N27327, N8657, N27737, N27342, N14478, N59685, N38239, N11675, N12843, N9321
U76693: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U9120: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U80175: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U11592: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U46199: N20387, N19019, N7245, N778, N43397, N58345, N38390, N13056, N35405, N50670, N47216, N11511, N35393, N30466, N4936, N19536, N16804, N51793, N53168, N35045
U79976: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U70262: N49633, N49038, N20386, N15043, N31027, N31053, N39109, N28734, N57764, N3497, N28043, N3234, N26650, N19795, N34090, N56711, N24532, N61162, N19308, N24320
U85230: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U5137: N19117, N58527, N50453, N35471, N8353, N55887, N7222, N31395, N39998, N41547, N29511, N37531, N38442, N64543, N3761, N16431, N52520, N2062, N18971, N50757
U54166: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U20440: N20387, N19019, N7245, N778, N43397, N58345, N38390, N13056, N35405, N50670, N47216, N11511, N35393, N30466, N4936, N19536, N16804, N51793, N53168, N35045
U91563: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U56237: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U55908: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U62688: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U77588: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U48213: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U67905: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U31552: N20387, N19019, N7245, N778, N43397, N58345, N38390, N13056, N35405, N50670, N47216, N11511, N35393, N30466, N4936, N19536, N16804, N51793, N53168, N35045
U6054: N20387, N19019, N7245, N778, N43397, N58345, N38390, N13056, N35405, N50670, N47216, N11511, N35393, N30466, N4936, N19536, N16804, N51793, N53168, N35045
U54545: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U43033: N19117, N58527, N50453, N35471, N8353, N55887, N7222, N31395, N39998, N41547, N29511, N37531, N38442, N64543, N3761, N16431, N52520, N2062, N18971, N50757
U6114: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U79151: N19117, N58527, N50453, N35471, N8353, N55887, N7222, N31395, N39998, N41547, N29511, N37531, N38442, N64543, N3761, N16431, N52520, N2062, N18971, N50757
U45287: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U79817: N19117, N58527, N50453, N35471, N8353, N55887, N7222, N31395, N39998, N41547, N29511, N37531, N38442, N64543, N3761, N16431, N52520, N2062, N18971, N50757
U66562: N20387, N19019, N7245, N778, N43397, N58345, N38390, N13056, N35405, N50670, N47216, N11511, N35393, N30466, N4936, N19536, N16804, N51793, N53168, N35045
U39690: N19117, N58527, N50453, N35471, N8353, N55887, N7222, N31395, N39998, N41547, N29511, N37531, N38442, N64543, N3761, N16431, N52520, N2062, N18971, N50757
U1428: N19117, N58527, N50453, N35471, N8353, N55887, N7222, N31395, N39998, N41547, N29511, N37531, N38442, N64543, N3761, N16431, N52520, N2062, N18971, N50757
U23481: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U37088: N49633, N49038, N20386, N15043, N31027, N31053, N39109, N28734, N57764, N3497, N28043, N3234, N26650, N19795, N34090, N56711, N24532, N61162, N19308, N24320
U39656: N19117, N58527, N50453, N35471, N8353, N55887, N7222, N31395, N39998, N41547, N29511, N37531, N38442, N64543, N3761, N16431, N52520, N2062, N18971, N50757
U31917: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U7327: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U86353: N19117, N58527, N50453, N35471, N8353, N55887, N7222, N31395, N39998, N41547, N29511, N37531, N38442, N64543, N3761, N16431, N52520, N2062, N18971, N50757
U72771: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U3364: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U3908: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U30652: N19117, N58527, N50453, N35471, N8353, N55887, N7222, N31395, N39998, N41547, N29511, N37531, N38442, N64543, N3761, N16431, N52520, N2062, N18971, N50757
U48228: N19117, N58527, N50453, N35471, N8353, N55887, N7222, N31395, N39998, N41547, N29511, N37531, N38442, N64543, N3761, N16431, N52520, N2062, N18971, N50757
U63851: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U26326: N19117, N58527, N50453, N35471, N8353, N55887, N7222, N31395, N39998, N41547, N29511, N37531, N38442, N64543, N3761, N16431, N52520, N2062, N18971, N50757
U4774: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U22172: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U36144: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U91028: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U27972: N37589, N65049, N55036, N29152, N3138, N38442, N47734, N17405, N7466, N62779, N27327, N8657, N27737, N27342, N14478, N59685, N38239, N11675, N12843, N9321
U15377: N19117, N58527, N50453, N35471, N8353, N55887, N7222, N31395, N39998, N41547, N29511, N37531, N38442, N64543, N3761, N16431, N52520, N2062, N18971, N50757
U4180: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U56452: N19117, N58527, N50453, N35471, N8353, N55887, N7222, N31395, N39998, N41547, N29511, N37531, N38442, N64543, N3761, N16431, N52520, N2062, N18971, N50757
U89982: N19117, N58527, N50453, N35471, N8353, N55887, N7222, N31395, N39998, N41547, N29511, N37531, N38442, N64543, N3761, N16431, N52520, N2062, N18971, N50757
U45982: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U78783: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U92471: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U56155: N49633, N49038, N20386, N15043, N31027, N31053, N39109, N28734, N57764, N3497, N28043, N3234, N26650, N19795, N34090, N56711, N24532, N61162, N19308, N24320
U84677: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U86612: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U82416: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U44645: N20387, N19019, N7245, N778, N43397, N58345, N38390, N13056, N35405, N50670, N47216, N11511, N35393, N30466, N4936, N19536, N16804, N51793, N53168, N35045
U46407: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U52631: N49633, N49038, N20386, N15043, N31027, N31053, N39109, N28734, N57764, N3497, N28043, N3234, N26650, N19795, N34090, N56711, N24532, N61162, N19308, N24320
U32974: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U86745: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U38515: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U78215: N20387, N19019, N7245, N778, N43397, N58345, N38390, N13056, N35405, N50670, N47216, N11511, N35393, N30466, N4936, N19536, N16804, N51793, N53168, N35045
U6095: N37589, N65049, N55036, N29152, N3138, N38442, N47734, N17405, N7466, N62779, N27327, N8657, N27737, N27342, N14478, N59685, N38239, N11675, N12843, N9321
U83126: N49633, N49038, N20386, N15043, N31027, N31053, N39109, N28734, N57764, N3497, N28043, N3234, N26650, N19795, N34090, N56711, N24532, N61162, N19308, N24320
U171: N20387, N19019, N7245, N778, N43397, N58345, N38390, N13056, N35405, N50670, N47216, N11511, N35393, N30466, N4936, N19536, N16804, N51793, N53168, N35045
U19644: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U50029: N19117, N58527, N50453, N35471, N8353, N55887, N7222, N31395, N39998, N41547, N29511, N37531, N38442, N64543, N3761, N16431, N52520, N2062, N18971, N50757
U16662: N19117, N58527, N50453, N35471, N8353, N55887, N7222, N31395, N39998, N41547, N29511, N37531, N38442, N64543, N3761, N16431, N52520, N2062, N18971, N50757
U6450: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U28304: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U67647: N20387, N19019, N7245, N778, N43397, N58345, N38390, N13056, N35405, N50670, N47216, N11511, N35393, N30466, N4936, N19536, N16804, N51793, N53168, N35045
U83856: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U41106: N49633, N49038, N20386, N15043, N31027, N31053, N39109, N28734, N57764, N3497, N28043, N3234, N26650, N19795, N34090, N56711, N24532, N61162, N19308, N24320
U57790: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U84783: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U67172: N19117, N58527, N50453, N35471, N8353, N55887, N7222, N31395, N39998, N41547, N29511, N37531, N38442, N64543, N3761, N16431, N52520, N2062, N18971, N50757
U32159: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U28160: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U67531: N19117, N58527, N50453, N35471, N8353, N55887, N7222, N31395, N39998, N41547, N29511, N37531, N38442, N64543, N3761, N16431, N52520, N2062, N18971, N50757
U83350: N20387, N19019, N7245, N778, N43397, N58345, N38390, N13056, N35405, N50670, N47216, N11511, N35393, N30466, N4936, N19536, N16804, N51793, N53168, N35045
U78098: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U74207: N20387, N19019, N7245, N778, N43397, N58345, N38390, N13056, N35405, N50670, N47216, N11511, N35393, N30466, N4936, N19536, N16804, N51793, N53168, N35045
U3277: N28757, N14285, N29208, N29961, N59814, N32708, N26125, N4760, N33728, N29091, N8889, N37531, N31005, N17252, N61061, N41387, N24619, N64971, N10902, N42112
U55115: N19117, N58527, N50453, N35471, N8353, N55887, N7222, N31395, N39998, N41547, N29511, N37531, N38442, N64543, N3761, N16431, N52520, N2062, N18971, N50757
U89684: N20387, N19019, N7245, N778, N43397, N58345, N38390, N13056, N35405, N50670, N47216, N11511, N35393, N30466, N4936, N19536, N16804, N51793, N53168, N35045
U90021: N37589, N65049, N55036, N29152, N3138, N38442, N47734, N17405, N7466, N62779, N27327, N8657, N27737, N27342, N14478, N59685, N38239, N11675, N12843, N9321
