U93097: N27307, N22816, N31373, N64273, N49279, N9368, N43955, N18063, N23938, N35671, N26485, N5886, N58264, N52492, N1575, N811, N51867, N26057, N10612, N16461
U86561: N27307, N64273, N22816, N23938, N9368, N58264, N49279, N18972, N46162, N35671, N36416, N43955, N57189, N52492, N1575, N811, N35725, N51867, N26057, N16461
U297: N48740, N52973, N22816, N811, N35671, N43955, N46162, N31978, N27307, N47020, N64273, N58264, N23938, N2994, N31373, N52492, N1575, N51867, N26057, N16461
U39972: N35671, N52973, N37666, N48740, N26485, N43955, N57189, N47020, N52835, N49279, N58264, N64273, N811, N36416, N52492, N1575, N10612, N51867, N16461, N7173
U89041: N52973, N811, N35671, N48740, N26485, N43955, N46162, N9368, N37666, N64273, N23446, N58264, N36416, N6056, N52492, N1575, N35725, N51867, N26057, N16461
U71794: N48740, N52973, N37666, N35671, N53572, N43955, N46162, N27307, N36416, N64273, N26485, N58264, N52835, N47020, N6056, N52492, N1575, N51867, N26057, N16461
U20287: N27307, N35671, N52973, N22816, N811, N53572, N26262, N57189, N37666, N26485, N58264, N13374, N3841, N35725, N2994, N51867, N26057, N16461, N64372, N40575
U63851: N48740, N52973, N22816, N811, N35671, N26262, N27307, N11551, N37666, N64273, N43955, N36416, N58264, N47020, N52492, N1575, N35725, N51867, N26057, N16461
U71454: N811, N35671, N54562, N26485, N43955, N938, N18972, N46162, N37666, N64273, N53572, N58264, N36416, N52492, N1575, N35725, N46783, N51867, N26057, N16461
U82527: N48740, N52973, N811, N35671, N53572, N43955, N46162, N51581, N27307, N37666, N64273, N26485, N58264, N36416, N2994, N52492, N1575, N51867, N26057, N16461
U15827: N48740, N52973, N22816, N811, N35671, N43955, N53572, N46162, N27307, N37666, N64273, N58264, N31373, N2994, N52492, N1575, N8889, N51867, N26057, N16461
U58245: N48740, N52973, N22816, N811, N35671, N43955, N27307, N37666, N64273, N26262, N52835, N47020, N58264, N31373, N1575, N52492, N10612, N51867, N26057, N16461
U92624: N13374, N52973, N35671, N48740, N54562, N43955, N18972, N37666, N5886, N64273, N23938, N811, N46379, N8889, N39932, N1091, N62423, N48659, N26057, N16461
U1267: N52973, N37666, N35671, N48740, N43955, N10566, N9368, N811, N64273, N2994, N13981, N36416, N58264, N18063, N52492, N54571, N1575, N51867, N26057, N16461
U77139: N42844, N9368, N811, N48740, N26262, N28324, N46162, N34185, N52973, N37666, N52835, N43955, N35671, N36416, N64273, N52492, N57189, N1575, N41400, N26057
U70385: N35671, N52973, N811, N48740, N26485, N58264, N46162, N64273, N36416, N23446, N53572, N2994, N57189, N31373, N52492, N1575, N51867, N26057, N16461, N10612
U61350: N35671, N52973, N22816, N37666, N48740, N383, N58264, N46162, N64273, N938, N47020, N2994, N57189, N811, N52492, N1575, N10612, N51867, N7173, N16461
U29820: N52973, N22816, N37666, N35671, N48740, N54562, N43955, N18972, N53572, N36416, N64273, N58264, N43386, N52492, N1575, N35725, N8889, N51867, N26057, N16461
U76352: N48740, N35671, N52973, N811, N43955, N938, N46162, N27307, N64273, N9368, N37666, N58264, N52835, N57189, N36416, N52492, N1575, N51867, N26057, N16461
U10936: N52973, N22816, N37666, N35671, N54562, N383, N43955, N53572, N46162, N52835, N811, N64273, N58264, N47020, N6056, N52492, N1575, N10612, N51867, N26057
U2315: N48740, N35671, N52973, N22816, N811, N43955, N53572, N27307, N64273, N11551, N37666, N28324, N57189, N23938, N41387, N52492, N1575, N8889, N35725, N16461
U31254: N52973, N18063, N37666, N35671, N48740, N54562, N383, N58264, N54606, N22816, N811, N64273, N43955, N11551, N52492, N1575, N35725, N51867, N26057, N16461
U6016: N48740, N35671, N52973, N22816, N37666, N28324, N46162, N58264, N58828, N27307, N64273, N11551, N36416, N57189, N47020, N52492, N1575, N35725, N26057, N16461
U49248: N52973, N22816, N811, N35671, N48740, N54562, N58264, N46162, N9368, N37666, N64273, N43955, N31373, N2994, N52492, N1575, N46783, N51867, N26057, N16461
U70227: N48740, N52973, N37666, N22816, N35671, N54562, N43955, N46162, N27307, N811, N64273, N58264, N23938, N6056, N52492, N1575, N1091, N35725, N26057, N16461
U1565: N52973, N22816, N37666, N35671, N48740, N46162, N58264, N9368, N811, N64273, N47020, N41400, N36416, N52492, N1575, N8889, N35725, N51867, N26057, N16461
U64630: N48740, N35671, N52973, N22816, N37666, N54562, N43955, N28324, N27307, N64273, N31373, N58264, N57189, N47020, N2994, N41400, N52492, N1575, N51867, N10612
U59856: N22816, N37666, N35671, N48740, N54562, N383, N53572, N31590, N58264, N811, N64273, N46162, N6056, N52492, N48077, N1575, N35725, N51867, N26057, N16461
U94057: N48740, N57189, N22816, N811, N383, N43955, N27307, N13374, N15391, N58264, N23446, N46783, N2994, N52835, N35725, N51867, N26057, N10612, N28640, N42196
U93422: N52973, N47020, N35671, N48740, N54562, N58264, N18972, N46162, N811, N64273, N43955, N37666, N23938, N52492, N1575, N8889, N35725, N51867, N1091, N16461
U52813: N48740, N52973, N22816, N811, N35671, N58264, N18972, N46162, N30834, N27307, N36416, N64273, N43955, N31373, N52492, N1575, N46783, N51867, N26057, N16461
U58543: N52973, N22816, N37666, N35671, N48740, N54562, N28324, N46162, N58264, N811, N64273, N47020, N36416, N52492, N1575, N28640, N35725, N8889, N51867, N16461
U25788: N47020, N52973, N64273, N48740, N54562, N18972, N11551, N31373, N35671, N23938, N52492, N811, N1575, N46379, N8889, N35725, N51867, N26057, N10612, N16461
U477: N48740, N35671, N811, N26485, N43955, N27307, N64273, N37666, N58264, N23446, N57189, N47020, N2994, N31373, N52492, N1575, N10612, N51867, N7173, N16461
U28934: N22816, N811, N35671, N26485, N9368, N43955, N46162, N23446, N31373, N64273, N53572, N58264, N36416, N6056, N52492, N1575, N35725, N51867, N26057, N16461
U71949: N52973, N811, N64273, N48740, N43955, N938, N9368, N37666, N35671, N23446, N6056, N31373, N58264, N52492, N54571, N1575, N3841, N51867, N2994, N26057
U1825: N52973, N47020, N22816, N48740, N54562, N64273, N58264, N37666, N41400, N23938, N811, N52492, N1575, N8889, N51867, N35725, N26057, N1091, N10612, N16461
U40375: N52973, N811, N35671, N48740, N54562, N43955, N938, N46162, N9368, N37666, N64273, N58264, N36416, N6056, N52492, N1575, N35725, N51867, N26057, N16461
U93079: N27307, N22816, N37666, N35671, N54562, N43955, N49279, N18972, N811, N64273, N58264, N36416, N52492, N1575, N8889, N35725, N51867, N26057, N10612, N16461
U32858: N48740, N35671, N52973, N22816, N811, N383, N43955, N46162, N27307, N57189, N37666, N58264, N52835, N13374, N51867, N35725, N26057, N46783, N16461, N64372
U46157: N52973, N811, N35671, N54562, N58264, N938, N53572, N46162, N52835, N9368, N37666, N64273, N43955, N18063, N36416, N52492, N1575, N51867, N26057, N16461
U7006: N48740, N35671, N52973, N811, N26485, N43955, N46162, N27307, N64273, N9368, N37666, N58264, N57189, N31373, N2994, N1575, N52492, N51867, N26057, N16461
U11489: N48740, N22816, N37666, N35671, N49279, N43955, N27307, N811, N64273, N26485, N58264, N36416, N6056, N52492, N1575, N35725, N51867, N10612, N26057, N16461
U16921: N57189, N22816, N37666, N26595, N6056, N28324, N60895, N46162, N14333, N35671, N18063, N60686, N48740, N43955, N5886, N51318, N811, N52492, N1575, N43361
U7467: N48740, N35671, N52973, N22816, N811, N54562, N46162, N58264, N27307, N64273, N11551, N36416, N57189, N23938, N52492, N1575, N35725, N51867, N26057, N16461
U72347: N48740, N52973, N811, N35671, N26262, N49279, N27307, N37666, N64273, N43955, N47020, N58264, N36416, N2994, N52492, N1575, N10612, N51867, N26057, N16461
U64834: N48740, N52973, N22816, N811, N35671, N54562, N383, N49279, N46162, N58264, N27307, N11551, N52492, N64273, N1575, N35725, N677, N51867, N26057, N16461
U55426: N52973, N22816, N811, N35671, N48740, N54562, N383, N46162, N58264, N37666, N64273, N47020, N41400, N1575, N52492, N46783, N35725, N51867, N26057, N16461
U14873: N48740, N52973, N811, N35671, N26485, N23184, N46162, N27307, N37666, N64273, N53572, N43955, N31373, N58264, N52492, N2994, N1575, N51867, N26057, N16461
U64356: N52973, N811, N35671, N48740, N43955, N18972, N46162, N9368, N37666, N64273, N58264, N47020, N36416, N52492, N1575, N8889, N35725, N51867, N26057, N16461
U61694: N27307, N35671, N52973, N22816, N811, N26485, N43955, N46162, N52835, N64273, N31373, N53572, N58264, N57189, N36416, N52492, N1575, N51867, N26057, N16461
U80535: N52973, N47020, N64273, N48740, N54562, N43955, N18972, N37666, N35671, N58264, N36416, N811, N52492, N1575, N10612, N8889, N35725, N51867, N26057, N16461
U79211: N48740, N35671, N52973, N22816, N36416, N53572, N43955, N27307, N64273, N11551, N31373, N26485, N58264, N57189, N1575, N2994, N52492, N51867, N26057, N16461
U75003: N27307, N52973, N22816, N811, N64273, N43955, N49279, N46162, N47020, N58264, N31373, N6056, N36416, N52492, N1575, N35725, N51867, N26057, N7173, N16461
U8952: N48740, N35671, N22816, N811, N26485, N9368, N58264, N46162, N27307, N64273, N37666, N54571, N52835, N57189, N31373, N52492, N1575, N51867, N26057, N16461
U33479: N22816, N811, N35671, N54562, N9368, N26262, N53572, N46162, N938, N31373, N64273, N58264, N36416, N2994, N52492, N1575, N51867, N26057, N28640, N16461
U90413: N48740, N52973, N811, N35671, N26485, N43955, N45416, N11551, N27307, N47020, N26262, N13374, N58264, N35725, N8889, N51867, N1091, N16461, N56270, N63546
U51301: N52973, N811, N35671, N48740, N54562, N18063, N12635, N37666, N64273, N11551, N36416, N41400, N52492, N1575, N47020, N46783, N35725, N51867, N26057, N16461
U44701: N48740, N52973, N22816, N47020, N35671, N58264, N46162, N27307, N37666, N64273, N2994, N811, N36416, N52492, N1575, N8889, N10612, N51867, N26057, N16461
U23425: N52973, N47020, N64273, N48740, N43955, N18972, N31373, N35671, N57560, N36416, N4857, N1575, N52492, N811, N436, N40390, N8889, N51867, N26057, N16461
U41646: N52973, N22816, N37666, N64273, N48740, N53572, N46162, N811, N35671, N52835, N36416, N41400, N52492, N1575, N47020, N8889, N46783, N51867, N26057, N16461
U46367: N47020, N52973, N22816, N35671, N48740, N18972, N46162, N51099, N37666, N64273, N811, N36416, N52492, N1575, N46379, N8889, N35725, N51867, N1091, N16461
U46664: N52973, N37666, N35671, N48740, N26485, N43955, N39393, N811, N64273, N23446, N53572, N26262, N1575, N6056, N52492, N2994, N10612, N16461, N51867, N15559
U74661: N52973, N22816, N811, N35671, N48740, N54562, N58264, N46162, N13374, N64273, N2994, N47020, N36416, N52492, N1575, N46783, N51867, N26057, N10612, N16461
U19054: N47020, N52973, N35671, N48740, N18972, N46162, N46379, N64273, N52835, N8889, N37666, N13374, N23938, N1091, N811, N1575, N48659, N10612, N26057, N16461
U4803: N27307, N22816, N36416, N35671, N54562, N26485, N9368, N58264, N938, N31373, N64273, N43955, N11551, N52492, N6056, N1575, N35725, N51867, N26057, N16461
U72051: N48740, N52973, N22816, N811, N64273, N43955, N46162, N27307, N9368, N18063, N37666, N58264, N52835, N36416, N52492, N1575, N51867, N26057, N7173, N16461
U47460: N37666, N52973, N22816, N35671, N48740, N15391, N43955, N53572, N47020, N383, N58264, N28324, N46379, N2994, N8889, N35725, N10612, N64372, N7173, N16461
U29628: N48740, N35671, N52973, N22816, N811, N43955, N27307, N64273, N37666, N58264, N52835, N57189, N47020, N36416, N52492, N1575, N10612, N51867, N26057, N16461
U33182: N48740, N22816, N811, N35671, N54562, N9368, N58264, N46162, N27307, N18063, N36416, N64273, N2994, N31373, N52492, N1575, N51867, N26057, N10612, N16461
U55702: N52973, N22816, N811, N35671, N26485, N43955, N46162, N938, N37666, N64273, N53572, N58264, N36416, N6056, N52492, N1575, N35725, N51867, N26057, N16461
U56195: N52973, N811, N35671, N48740, N26485, N58264, N938, N46162, N9368, N37666, N64273, N43955, N36416, N2994, N52492, N1575, N46783, N51867, N26057, N16461
U36876: N9368, N811, N35671, N48740, N28324, N46162, N58264, N24320, N52973, N32257, N52835, N557, N13374, N37666, N52492, N1575, N30562, N10612, N8889, N26057
U37228: N48740, N52973, N811, N35671, N49279, N18063, N46162, N58264, N27307, N37666, N64273, N11551, N47020, N23938, N35725, N1575, N52492, N51867, N26057, N16461
U26452: N52973, N22816, N37666, N35671, N54562, N26485, N43955, N46162, N52835, N811, N64273, N53572, N6056, N36416, N52492, N1575, N51867, N46783, N26057, N16461
U27618: N35671, N52973, N47020, N48740, N26485, N46162, N58264, N42844, N5886, N37666, N64273, N36416, N57189, N811, N52492, N1575, N10612, N51867, N26057, N16461
U45070: N48740, N35671, N37666, N26485, N43955, N23446, N64273, N36416, N53572, N58264, N27307, N57189, N52492, N28324, N60105, N57560, N1575, N35725, N51867, N16461
U36953: N35671, N52973, N22816, N811, N48740, N26485, N43955, N64273, N9368, N37666, N6056, N57189, N36416, N2994, N52492, N1575, N10612, N51867, N26057, N16461
U43586: N27307, N64273, N52973, N22816, N811, N58264, N53572, N46162, N15194, N35671, N47020, N2994, N57189, N36416, N31373, N52492, N1575, N51867, N26057, N16461
U59956: N35671, N52973, N811, N48740, N43955, N12761, N64273, N5886, N37666, N11415, N11551, N57189, N23938, N46783, N24802, N52492, N1575, N51867, N26057, N16461
U84155: N48740, N35671, N52973, N22816, N811, N26485, N58264, N46162, N27307, N64273, N37666, N2994, N57189, N36416, N52492, N1575, N10612, N51867, N26057, N16461
U58777: N48740, N64273, N52973, N811, N26485, N43955, N23446, N57189, N37666, N28324, N58264, N27307, N36416, N54571, N52492, N1575, N35725, N51867, N26057, N16461
U14950: N27307, N35671, N52973, N22816, N811, N54562, N26485, N43955, N52835, N64273, N37666, N58264, N57189, N52492, N36416, N1575, N51867, N26057, N10612, N16461
U89600: N52973, N22816, N37666, N35671, N48740, N15391, N43955, N53572, N46162, N13374, N52835, N383, N58264, N8889, N2994, N35725, N46783, N51867, N26057, N16461
U86745: N48740, N35671, N22816, N37666, N9368, N43955, N27307, N64273, N811, N6056, N57189, N47020, N2994, N36416, N52492, N1575, N10612, N51867, N26057, N16461
U22901: N48740, N64273, N52973, N22816, N811, N43955, N53572, N46162, N27307, N57189, N31373, N58264, N28324, N36416, N52492, N1575, N35725, N51867, N26057, N16461
U27165: N27307, N52973, N22816, N811, N35671, N58264, N18972, N46162, N47020, N64273, N43955, N36416, N31373, N52492, N1575, N35725, N8889, N51867, N26057, N16461
U36715: N47020, N52973, N22816, N35671, N48740, N18972, N46162, N811, N11551, N64273, N37666, N13374, N1575, N52492, N46379, N8889, N35725, N51867, N1091, N16461
U11012: N48740, N35671, N52973, N22816, N811, N15391, N43955, N46162, N27307, N57189, N37666, N58264, N52835, N13374, N46783, N35725, N51867, N26057, N16461, N64372
U49037: N48740, N35671, N52973, N37666, N43955, N53572, N46162, N27307, N64273, N811, N58264, N57189, N47020, N2994, N36416, N52492, N1575, N51867, N26057, N16461
U12848: N52973, N37666, N22816, N35671, N48740, N54562, N58264, N46162, N811, N64273, N43955, N47020, N6056, N23938, N52492, N1575, N35725, N1091, N51867, N16461
U6268: N48740, N52973, N811, N35671, N26485, N58264, N27307, N5886, N37666, N64273, N26262, N23446, N31373, N43955, N52492, N1575, N51867, N26057, N10612, N16461
U35664: N52973, N22816, N47020, N48740, N64273, N28324, N46162, N58264, N9368, N37666, N23938, N811, N52492, N1575, N8889, N35725, N51867, N26057, N10612, N16461
U92350: N52973, N22816, N811, N35671, N48740, N43955, N9368, N18063, N37666, N64273, N52835, N58264, N47020, N31373, N1575, N52492, N51867, N26057, N28640, N16461
U36170: N27307, N35671, N52973, N22816, N811, N26485, N43955, N64273, N5886, N938, N37666, N58264, N57189, N36416, N52492, N1575, N51867, N26057, N10612, N16461
U61146: N52973, N22816, N37666, N35671, N48740, N54562, N43955, N53572, N938, N52492, N64273, N58264, N28324, N18063, N31373, N11551, N1575, N35725, N51867, N16461
U37794: N48740, N811, N52973, N35671, N43955, N11551, N27307, N37666, N9368, N64273, N52835, N36416, N47020, N52492, N1575, N46379, N8889, N51867, N26057, N16461
U5750: N27307, N35671, N22816, N37666, N54562, N383, N43955, N64273, N938, N811, N58264, N57189, N11551, N52492, N1575, N32257, N35725, N51867, N26057, N16461
U8028: N52973, N37666, N64273, N48740, N54562, N58264, N53572, N46162, N36416, N35671, N43955, N52492, N2994, N1575, N811, N47020, N46783, N51867, N26057, N16461
U7892: N48740, N52973, N22816, N811, N35671, N15391, N43955, N28324, N46162, N27307, N18063, N37666, N64273, N58264, N47020, N52492, N1575, N35725, N7173, N16461
U45134: N48740, N52973, N22816, N811, N35671, N58264, N46162, N27307, N37666, N64273, N43955, N47020, N6056, N31373, N1575, N52492, N35725, N51867, N26057, N16461
U39696: N35671, N52973, N22816, N48740, N811, N15391, N43955, N57189, N13374, N45416, N58264, N47020, N2994, N51867, N26057, N35725, N46783, N10612, N16461, N64372
U23950: N48740, N35671, N22816, N811, N26485, N58264, N27307, N64273, N11551, N37666, N57189, N31373, N52492, N1575, N47020, N35725, N51867, N26057, N10612, N16461
U8466: N48740, N35671, N52973, N22816, N811, N43955, N27307, N64273, N37666, N58264, N52835, N57189, N47020, N36416, N52492, N1575, N10612, N51867, N26057, N16461
U3752: N35671, N52973, N811, N48740, N53572, N58264, N57189, N37666, N26485, N43955, N64273, N36416, N2994, N52492, N1575, N47020, N16461, N51867, N10612, N26057
U89007: N47020, N35671, N48740, N16804, N55281, N46162, N11551, N13408, N45498, N37666, N28324, N20413, N811, N14802, N23938, N13374, N52492, N35725, N51867, N16461
U43104: N52973, N22816, N811, N35671, N54562, N58264, N26650, N37666, N64273, N43955, N47020, N6056, N36416, N52492, N1575, N10612, N51867, N35725, N26057, N16461
U15869: N27307, N52973, N22816, N811, N35671, N54562, N43955, N46162, N9368, N18063, N37666, N64273, N58264, N31373, N2994, N52492, N1575, N51867, N26057, N16461
U478: N48740, N35671, N52973, N22816, N811, N43955, N27307, N64273, N37666, N58264, N52835, N57189, N47020, N36416, N52492, N1575, N10612, N51867, N26057, N16461
U2308: N938, N811, N35671, N48740, N26023, N43955, N46162, N15279, N22816, N37666, N64273, N38841, N58264, N1575, N36416, N52492, N35725, N51867, N26057, N16461
U16679: N48740, N35671, N52973, N811, N44289, N6056, N37146, N46162, N27307, N57189, N37666, N43955, N47020, N58264, N13374, N35725, N51867, N26057, N16461, N64372
U63278: N52973, N22816, N47020, N35671, N48740, N54562, N383, N53572, N46162, N58264, N36416, N64273, N52835, N6056, N52492, N1575, N51867, N26057, N10612, N16461
U64288: N48740, N57189, N52973, N37666, N22816, N54562, N15391, N43955, N46162, N27307, N13374, N58264, N52835, N35725, N2994, N46783, N16461, N1091, N7173, N42196
U16862: N35671, N9368, N22816, N811, N48740, N383, N58264, N46162, N64273, N52973, N37666, N18972, N43955, N57189, N52492, N1575, N35725, N51867, N26057, N16461
U17962: N64273, N52973, N22816, N37666, N48740, N43955, N57189, N811, N11415, N58264, N31373, N60675, N52492, N1575, N35725, N51867, N26057, N10612, N16461, N7173
U53267: N48740, N52973, N22816, N811, N26485, N43955, N27307, N37666, N31978, N26262, N13374, N58264, N35725, N2994, N51867, N26057, N10612, N16461, N64372, N64077
U62965: N48740, N35671, N22816, N811, N26485, N43955, N18972, N27307, N64273, N37666, N58264, N57189, N31373, N52492, N1575, N35725, N51867, N26057, N10612, N16461
U5931: N48740, N52973, N22816, N811, N35671, N58264, N46162, N27307, N18063, N47020, N64273, N2994, N36416, N31373, N52492, N1575, N51867, N10612, N26057, N16461
U16347: N35671, N52973, N811, N48740, N26485, N43955, N64273, N9368, N37666, N23446, N6056, N57189, N5886, N36416, N52492, N1575, N51867, N26057, N16461, N10612
U89681: N27307, N35671, N52973, N37666, N26485, N383, N938, N46162, N58264, N52835, N64273, N811, N57189, N47020, N52492, N1575, N51867, N10612, N26057, N16461
U34263: N27307, N52973, N37666, N35671, N54562, N53572, N43955, N938, N46162, N52835, N31373, N64273, N26485, N58264, N52492, N6056, N1575, N51867, N26057, N16461
U20755: N48740, N35671, N52973, N22816, N811, N43955, N53572, N46162, N27307, N64273, N5886, N31373, N58264, N57189, N36416, N52492, N1575, N51867, N26057, N16461
U11685: N48740, N22816, N811, N64273, N58264, N53572, N46162, N27307, N37666, N43955, N28324, N31373, N52492, N1575, N47020, N35725, N46783, N51867, N26057, N16461
U44804: N52973, N22816, N37666, N35671, N48740, N43955, N9368, N18063, N811, N64273, N52835, N58264, N47020, N36416, N52492, N1575, N10612, N51867, N26057, N16461
U15626: N27307, N52973, N22816, N13374, N35671, N54562, N58264, N28324, N811, N64273, N43955, N47020, N36416, N52492, N1575, N35725, N8889, N10612, N26057, N16461
U88679: N48740, N64273, N52973, N811, N43955, N53572, N15194, N27307, N35671, N37666, N58264, N49279, N52835, N57189, N31373, N52492, N1575, N51867, N26057, N16461
U58294: N48740, N52973, N811, N35671, N26485, N58264, N938, N46162, N27307, N37666, N64273, N43955, N36416, N6056, N52492, N1575, N35725, N51867, N26057, N16461
U36032: N48740, N52973, N22816, N37666, N35671, N53572, N43955, N46162, N27307, N5886, N31373, N64273, N26485, N58264, N52492, N6056, N1575, N51867, N26057, N16461
U71185: N52973, N22816, N811, N35671, N48740, N383, N58264, N46162, N9368, N37666, N64273, N2994, N47020, N52492, N1575, N8889, N51867, N10612, N26057, N16461
U73949: N35671, N52973, N22816, N37666, N48740, N26485, N58264, N64273, N9368, N811, N43955, N57189, N36416, N2994, N52492, N1575, N51867, N26057, N10612, N16461
U9463: N35671, N52973, N22816, N811, N48740, N43955, N49279, N64273, N9368, N36416, N52835, N58264, N57189, N31373, N52492, N1575, N10612, N51867, N26057, N16461
U33570: N52973, N18063, N37666, N64273, N48740, N28324, N12608, N31373, N35671, N52835, N17070, N1575, N22816, N52492, N24675, N46783, N61363, N51867, N10612, N16461
U25938: N48740, N811, N52973, N22816, N35671, N383, N43955, N27307, N37666, N58264, N52835, N13374, N46379, N8889, N35725, N51867, N26057, N10612, N16461, N64372
U10062: N48740, N64273, N37666, N54562, N43955, N18972, N27307, N57189, N811, N58264, N47020, N36416, N52492, N1575, N35725, N51867, N26057, N10612, N7173, N16461
U5878: N27307, N811, N52973, N22816, N54562, N383, N43955, N53572, N37666, N58264, N46379, N2994, N8889, N35725, N51867, N26057, N1091, N16461, N63546, N39932
U24677: N52973, N811, N22816, N35671, N48740, N54562, N58264, N52764, N47020, N64273, N52835, N43955, N37666, N13374, N52492, N1575, N1091, N10612, N26057, N16461
U49546: N37666, N52973, N22816, N48740, N64273, N28324, N18972, N46162, N47020, N9368, N11551, N36416, N52492, N1575, N46379, N8889, N35725, N16461, N1091, N7173
U23568: N48740, N35671, N52973, N22816, N811, N43955, N27307, N64273, N11551, N36416, N58264, N52835, N57189, N47020, N31373, N52492, N1575, N51867, N26057, N10612
U59884: N48740, N35671, N52973, N37666, N39094, N26485, N43955, N46162, N27307, N64273, N811, N58264, N57189, N36416, N52492, N1575, N35725, N51867, N26057, N16461
U35178: N52973, N22816, N811, N35671, N48740, N54562, N43955, N11551, N37666, N64273, N6056, N47020, N13374, N52492, N1575, N35725, N8889, N51867, N7173, N16461
U68344: N52973, N22816, N811, N35671, N48740, N43955, N9368, N37666, N64273, N52835, N58264, N47020, N36416, N52492, N1575, N8889, N51867, N26057, N10612, N16461
U12061: N52973, N22816, N37666, N35671, N48740, N54562, N28324, N46162, N58264, N811, N64273, N47020, N13374, N52492, N1575, N8889, N35725, N10612, N7173, N16461
U89435: N48740, N35671, N22816, N811, N54562, N43955, N53572, N27307, N64273, N37666, N58264, N43386, N57189, N36416, N52492, N1575, N35725, N51867, N26057, N16461
U41689: N48740, N52973, N22816, N811, N35671, N43955, N53572, N46162, N27307, N5886, N31373, N64273, N26262, N36416, N58264, N52492, N1575, N51867, N26057, N16461
U10282: N47020, N52973, N22816, N35671, N48740, N2994, N51099, N811, N9368, N64273, N36416, N31373, N52492, N1575, N46379, N8889, N51867, N10612, N26057, N16461
U74263: N48740, N35671, N52973, N22816, N37666, N58264, N18972, N27307, N64273, N47020, N43955, N52835, N57189, N36416, N52492, N1575, N51867, N26057, N10612, N16461
U63884: N48740, N35671, N52973, N811, N54562, N58264, N27307, N64273, N37666, N43955, N57189, N36416, N2994, N47020, N52492, N1575, N10612, N51867, N26057, N16461
U77892: N22816, N811, N35671, N58264, N28324, N23446, N54606, N7092, N61363, N37666, N2994, N31782, N23918, N47020, N13374, N46783, N52492, N1575, N10612, N51867
U76428: N35671, N52973, N22816, N811, N48740, N43955, N64273, N9368, N37666, N52835, N58264, N57189, N47020, N36416, N52492, N1575, N10612, N51867, N26057, N16461
